ID_Pedido,Data,Loja,Produto,Preco_Unitario,Qtd,Cliente,Faturamento,Forma de venda,Regiao
77570,2024-09-05,Curitiba,iPhone 14,5500.0,1,Cliente_20388,5500.0,Presencial,Sul
85933,2024-09-05,Porto Alegre,iPhone 14,5500.0,1,Cliente_17930,5500.0,Presencial,Sul
96239,2024-09-05,São Paulo,iPhone 14,5500.0,1,Cliente_28425,5500.0,Presencial,Sudeste
50153,2024-09-05,Rio De Janeiro,"Monitor 27""",1200.0,5,Cliente_29502,6000.0,Presencial,Sudeste
65051,2024-09-05,Curitiba,Notebook HP,3200.0,2,Cliente_27000,6400.0,Presencial,Sul
91501,2024-09-05,Belo Horizonte,Smartphone Samsung,2200.0,3,Cliente_7044,6600.0,Presencial,Sudeste
92413,2024-09-05,Porto Alegre,Smartphone Samsung,2200.0,3,Cliente_23758,6600.0,Presencial,Sul
38024,2024-09-05,São Paulo,Notebook Dell,3500.0,2,Cliente_29531,7000.0,Presencial,Sudeste
55307,2024-09-05,Recife,Notebook Dell,3500.0,2,Cliente_2098,7000.0,Online,Nordeste
57576,2024-09-05,Rio De Janeiro,Notebook Dell,3500.0,2,Cliente_26125,7000.0,Presencial,Sudeste
94498,2024-09-05,São Paulo,Notebook HP,3200.0,3,Cliente_8408,9600.0,Presencial,Sudeste
21723,2024-09-05,Recife,Notebook Dell,3500.0,3,Cliente_11845,10500.0,Online,Nordeste
42637,2024-09-05,São Paulo,Notebook Dell,3500.0,3,Cliente_24921,10500.0,Presencial,Sudeste
30364,2024-09-05,São Paulo,iPhone 14,5500.0,2,Cliente_18024,11000.0,Presencial,Sudeste
43204,2024-09-05,Salvador,Smartphone Samsung,2200.0,5,Cliente_1104,11000.0,Presencial,Nordeste
54833,2024-09-05,São Paulo,iPhone 14,5500.0,2,Cliente_8865,11000.0,Presencial,Sudeste
69031,2024-09-05,Curitiba,iPhone 14,5500.0,2,Cliente_29915,11000.0,Presencial,Sul
78814,2024-09-05,Curitiba,iPhone 14,5500.0,2,Cliente_9060,11000.0,Presencial,Sul
91879,2024-09-05,Salvador,Smartphone Samsung,2200.0,5,Cliente_10943,11000.0,Presencial,Nordeste
71476,2024-09-05,Porto Alegre,"Monitor 27""",1200.0,10,Cliente_28173,12000.0,Presencial,Sul
36213,2024-09-05,Recife,Notebook HP,3200.0,5,Cliente_3685,16000.0,Online,Nordeste
48832,2024-09-05,Salvador,Notebook HP,3200.0,5,Cliente_617,16000.0,Presencial,Nordeste
57649,2024-09-05,Belo Horizonte,iPhone 14,5500.0,3,Cliente_22233,16500.0,Presencial,Sudeste
61943,2024-09-05,Porto Alegre,iPhone 14,5500.0,3,Cliente_24985,16500.0,Presencial,Sul
8368,2024-09-06,Curitiba,Cabo HDMI,40.0,1,Cliente_13032,40.0,Presencial,Sul
13183,2024-09-06,Salvador,Cabo HDMI,40.0,1,Cliente_9853,40.0,Presencial,Nordeste
14121,2024-09-06,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_932,40.0,Presencial,Sudeste
17829,2024-09-06,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_9713,40.0,Presencial,Sudeste
18624,2024-09-06,São Paulo,Cabo HDMI,40.0,1,Cliente_4988,40.0,Presencial,Sudeste
24392,2024-09-06,Recife,Cabo HDMI,40.0,1,Cliente_26804,40.0,Online,Nordeste
29137,2024-09-06,Salvador,Cabo HDMI,40.0,1,Cliente_2092,40.0,Presencial,Nordeste
29506,2024-09-06,São Paulo,Cabo HDMI,40.0,1,Cliente_29118,40.0,Presencial,Sudeste
33829,2024-09-06,Recife,Cabo HDMI,40.0,1,Cliente_12369,40.0,Online,Nordeste
42080,2024-09-06,Salvador,Cabo HDMI,40.0,1,Cliente_1937,40.0,Presencial,Nordeste
48060,2024-09-06,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_17664,40.0,Presencial,Sudeste
52805,2024-09-06,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_19323,40.0,Presencial,Sudeste
56244,2024-09-06,Salvador,Cabo HDMI,40.0,1,Cliente_17044,40.0,Presencial,Nordeste
67012,2024-09-06,Recife,Cabo HDMI,40.0,1,Cliente_1136,40.0,Online,Nordeste
79187,2024-09-06,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_24097,40.0,Presencial,Sudeste
84771,2024-09-06,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_18620,40.0,Presencial,Sudeste
85441,2024-09-06,Recife,Cabo HDMI,40.0,1,Cliente_28502,40.0,Online,Nordeste
89006,2024-09-06,Curitiba,Cabo HDMI,40.0,1,Cliente_2281,40.0,Presencial,Sul
7448,2024-09-06,Recife,Cabo HDMI,40.0,2,Cliente_17596,80.0,Online,Nordeste
32340,2024-09-06,Curitiba,Cabo HDMI,40.0,2,Cliente_25265,80.0,Presencial,Sul
49551,2024-09-06,Belo Horizonte,Cabo HDMI,40.0,2,Cliente_16750,80.0,Presencial,Sudeste
71607,2024-09-06,Recife,Cabo HDMI,40.0,2,Cliente_17159,80.0,Online,Nordeste
6466,2024-09-06,Recife,Mouse Gamer,120.0,1,Cliente_24800,120.0,Online,Nordeste
10344,2024-09-06,São Paulo,Mouse Gamer,120.0,1,Cliente_15131,120.0,Presencial,Sudeste
11277,2024-09-06,São Paulo,Cabo HDMI,40.0,3,Cliente_10726,120.0,Presencial,Sudeste
14417,2024-09-06,Salvador,Mouse Gamer,120.0,1,Cliente_3062,120.0,Presencial,Nordeste
17576,2024-09-06,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_16365,120.0,Presencial,Sudeste
37434,2024-09-06,São Paulo,Mouse Gamer,120.0,1,Cliente_19090,120.0,Presencial,Sudeste
39304,2024-09-06,Porto Alegre,Mouse Gamer,120.0,1,Cliente_11254,120.0,Presencial,Sul
39771,2024-09-06,Porto Alegre,Mouse Gamer,120.0,1,Cliente_6190,120.0,Presencial,Sul
41167,2024-09-06,Porto Alegre,Mouse Gamer,120.0,1,Cliente_24657,120.0,Presencial,Sul
45625,2024-09-06,Salvador,Mouse Gamer,120.0,1,Cliente_13711,120.0,Presencial,Nordeste
50161,2024-09-06,São Paulo,Mouse Gamer,120.0,1,Cliente_24977,120.0,Presencial,Sudeste
79600,2024-09-06,Recife,Mouse Gamer,120.0,1,Cliente_7647,120.0,Online,Nordeste
79907,2024-09-06,Salvador,Mouse Gamer,120.0,1,Cliente_603,120.0,Presencial,Nordeste
81062,2024-09-06,Rio De Janeiro,Mouse Gamer,120.0,1,Cliente_13953,120.0,Presencial,Sudeste
81924,2024-09-06,Rio De Janeiro,Mouse Gamer,120.0,1,Cliente_3542,120.0,Presencial,Sudeste
83300,2024-09-06,Salvador,Mouse Gamer,120.0,1,Cliente_13388,120.0,Presencial,Nordeste
83894,2024-09-06,Recife,Cabo HDMI,40.0,3,Cliente_13980,120.0,Online,Nordeste
85186,2024-09-06,São Paulo,Cabo HDMI,40.0,3,Cliente_3365,120.0,Presencial,Sudeste
93319,2024-09-06,Porto Alegre,Mouse Gamer,120.0,1,Cliente_3297,120.0,Presencial,Sul
99708,2024-09-06,Porto Alegre,Mouse Gamer,120.0,1,Cliente_23208,120.0,Presencial,Sul
36444,2024-09-06,Belo Horizonte,Cabo HDMI,40.0,5,Cliente_18398,200.0,Presencial,Sudeste
96992,2024-09-06,Rio De Janeiro,Cabo HDMI,40.0,5,Cliente_1894,200.0,Presencial,Sudeste
81249,2024-09-06,Porto Alegre,Mouse Gamer,120.0,2,Cliente_26439,240.0,Presencial,Sul
6951,2024-09-06,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_5451,250.0,Presencial,Sul
14322,2024-09-06,Curitiba,Teclado Mecânico,250.0,1,Cliente_26093,250.0,Presencial,Sul
20851,2024-09-06,Recife,Teclado Mecânico,250.0,1,Cliente_4794,250.0,Online,Nordeste
32436,2024-09-06,Recife,Teclado Mecânico,250.0,1,Cliente_26782,250.0,Online,Nordeste
35773,2024-09-06,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_22116,250.0,Presencial,Sudeste
41301,2024-09-06,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_29335,250.0,Presencial,Sudeste
51745,2024-09-06,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_25445,250.0,Presencial,Sudeste
59178,2024-09-06,São Paulo,Teclado Mecânico,250.0,1,Cliente_2386,250.0,Presencial,Sudeste
75104,2024-09-06,Recife,Teclado Mecânico,250.0,1,Cliente_10628,250.0,Online,Nordeste
93485,2024-09-06,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_1302,250.0,Presencial,Sudeste
99107,2024-09-06,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_3854,250.0,Presencial,Sudeste
93916,2024-09-06,Salvador,Mouse Gamer,120.0,3,Cliente_20153,360.0,Presencial,Nordeste
79053,2024-09-06,Recife,Teclado Mecânico,250.0,2,Cliente_28186,500.0,Online,Nordeste
79205,2024-09-06,Recife,Teclado Mecânico,250.0,3,Cliente_6305,750.0,Online,Nordeste
94532,2024-09-06,Belo Horizonte,Teclado Mecânico,250.0,3,Cliente_1999,750.0,Presencial,Sudeste
3603,2024-09-06,Curitiba,"Monitor 27""",1200.0,1,Cliente_7907,1200.0,Presencial,Sul
12289,2024-09-06,Salvador,"Monitor 27""",1200.0,1,Cliente_18958,1200.0,Presencial,Nordeste
17910,2024-09-06,Curitiba,"Monitor 27""",1200.0,1,Cliente_3990,1200.0,Presencial,Sul
21522,2024-09-06,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_10603,1200.0,Presencial,Sudeste
24099,2024-09-06,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_26447,1200.0,Presencial,Sudeste
26621,2024-09-06,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_9272,1200.0,Presencial,Sudeste
37697,2024-09-06,Curitiba,"Monitor 27""",1200.0,1,Cliente_15706,1200.0,Presencial,Sul
45457,2024-09-06,São Paulo,"Monitor 27""",1200.0,1,Cliente_25468,1200.0,Presencial,Sudeste
59294,2024-09-06,Recife,"Monitor 27""",1200.0,1,Cliente_24083,1200.0,Online,Nordeste
73801,2024-09-06,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_6684,1200.0,Presencial,Sudeste
82193,2024-09-06,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_6147,1200.0,Presencial,Sudeste
83813,2024-09-06,Recife,"Monitor 27""",1200.0,1,Cliente_2795,1200.0,Online,Nordeste
96695,2024-09-06,São Paulo,Teclado Mecânico,250.0,5,Cliente_28137,1250.0,Presencial,Sudeste
11393,2024-09-06,Curitiba,Smartphone Samsung,2200.0,1,Cliente_746,2200.0,Presencial,Sul
12893,2024-09-06,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_9990,2200.0,Presencial,Sudeste
19318,2024-09-06,Recife,Smartphone Samsung,2200.0,1,Cliente_15790,2200.0,Online,Nordeste
48106,2024-09-06,Recife,Smartphone Samsung,2200.0,1,Cliente_29389,2200.0,Online,Nordeste
50511,2024-09-06,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_15952,2200.0,Presencial,Sudeste
50692,2024-09-06,Recife,Smartphone Samsung,2200.0,1,Cliente_362,2200.0,Online,Nordeste
56308,2024-09-06,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_3784,2200.0,Presencial,Sudeste
59671,2024-09-06,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_16906,2200.0,Presencial,Sul
65641,2024-09-06,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_1187,2200.0,Presencial,Sul
66449,2024-09-06,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_16574,2200.0,Presencial,Sul
71482,2024-09-06,Recife,Smartphone Samsung,2200.0,1,Cliente_17997,2200.0,Online,Nordeste
76626,2024-09-06,Salvador,Smartphone Samsung,2200.0,1,Cliente_26442,2200.0,Presencial,Nordeste
80724,2024-09-06,São Paulo,Smartphone Samsung,2200.0,1,Cliente_14540,2200.0,Presencial,Sudeste
83447,2024-09-06,Salvador,Smartphone Samsung,2200.0,1,Cliente_19843,2200.0,Presencial,Nordeste
86629,2024-09-06,São Paulo,Smartphone Samsung,2200.0,1,Cliente_23767,2200.0,Presencial,Sudeste
8704,2024-09-06,Belo Horizonte,"Monitor 27""",1200.0,2,Cliente_22928,2400.0,Presencial,Sudeste
77877,2024-09-06,Salvador,"Monitor 27""",1200.0,2,Cliente_14030,2400.0,Presencial,Nordeste
2191,2024-09-06,São Paulo,Notebook HP,3200.0,1,Cliente_14100,3200.0,Presencial,Sudeste
18241,2024-09-06,Belo Horizonte,Notebook HP,3200.0,1,Cliente_22191,3200.0,Presencial,Sudeste
21893,2024-09-06,Recife,Notebook HP,3200.0,1,Cliente_20662,3200.0,Online,Nordeste
24781,2024-09-06,Salvador,Notebook HP,3200.0,1,Cliente_2591,3200.0,Presencial,Nordeste
25974,2024-09-06,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_5968,3200.0,Presencial,Sudeste
39438,2024-09-06,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_2441,3200.0,Presencial,Sudeste
42499,2024-09-06,São Paulo,Notebook HP,3200.0,1,Cliente_16237,3200.0,Presencial,Sudeste
63258,2024-09-06,Belo Horizonte,Notebook HP,3200.0,1,Cliente_12447,3200.0,Presencial,Sudeste
63835,2024-09-06,Porto Alegre,Notebook HP,3200.0,1,Cliente_3173,3200.0,Presencial,Sul
81788,2024-09-06,Recife,Notebook HP,3200.0,1,Cliente_12282,3200.0,Online,Nordeste
91423,2024-09-06,Porto Alegre,Notebook HP,3200.0,1,Cliente_24518,3200.0,Presencial,Sul
96146,2024-09-06,Salvador,Notebook HP,3200.0,1,Cliente_14966,3200.0,Presencial,Nordeste
97201,2024-09-06,Recife,Notebook HP,3200.0,1,Cliente_2022,3200.0,Online,Nordeste
97865,2024-09-06,Recife,Notebook HP,3200.0,1,Cliente_20263,3200.0,Online,Nordeste
4752,2024-09-06,Salvador,Notebook Dell,3500.0,1,Cliente_14034,3500.0,Presencial,Nordeste
14930,2024-09-06,Porto Alegre,Notebook Dell,3500.0,1,Cliente_28094,3500.0,Presencial,Sul
17158,2024-09-06,Curitiba,Notebook Dell,3500.0,1,Cliente_3402,3500.0,Presencial,Sul
17290,2024-09-06,Curitiba,Notebook Dell,3500.0,1,Cliente_6142,3500.0,Presencial,Sul
21528,2024-09-06,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_5505,3500.0,Presencial,Sudeste
29550,2024-09-06,São Paulo,Notebook Dell,3500.0,1,Cliente_24969,3500.0,Presencial,Sudeste
51994,2024-09-06,Recife,Notebook Dell,3500.0,1,Cliente_17439,3500.0,Online,Nordeste
27434,2024-09-06,Recife,Smartphone Samsung,2200.0,2,Cliente_21239,4400.0,Online,Nordeste
77326,2024-09-06,Recife,Smartphone Samsung,2200.0,2,Cliente_18297,4400.0,Online,Nordeste
2610,2024-09-06,Porto Alegre,iPhone 14,5500.0,1,Cliente_3478,5500.0,Presencial,Sul
8199,2024-09-06,Rio De Janeiro,iPhone 14,5500.0,1,Cliente_24106,5500.0,Presencial,Sudeste
18520,2024-09-06,Belo Horizonte,iPhone 14,5500.0,1,Cliente_9396,5500.0,Presencial,Sudeste
21230,2024-09-06,Curitiba,iPhone 14,5500.0,1,Cliente_11576,5500.0,Presencial,Sul
31729,2024-09-06,Porto Alegre,iPhone 14,5500.0,1,Cliente_8296,5500.0,Presencial,Sul
58580,2024-09-06,Recife,iPhone 14,5500.0,1,Cliente_8428,5500.0,Online,Nordeste
76149,2024-09-06,Recife,iPhone 14,5500.0,1,Cliente_11702,5500.0,Online,Nordeste
81660,2024-09-06,Curitiba,iPhone 14,5500.0,1,Cliente_6185,5500.0,Presencial,Sul
5665,2024-09-06,Salvador,Notebook HP,3200.0,2,Cliente_23078,6400.0,Presencial,Nordeste
11980,2024-09-06,Rio De Janeiro,Notebook HP,3200.0,2,Cliente_2513,6400.0,Presencial,Sudeste
88494,2024-09-06,Curitiba,Notebook HP,3200.0,2,Cliente_15516,6400.0,Presencial,Sul
35138,2024-09-06,Salvador,Notebook Dell,3500.0,2,Cliente_19551,7000.0,Presencial,Nordeste
66864,2024-09-06,Recife,Notebook Dell,3500.0,2,Cliente_27776,7000.0,Online,Nordeste
72421,2024-09-06,Curitiba,Notebook Dell,3500.0,2,Cliente_28231,7000.0,Presencial,Sul
94262,2024-09-06,Rio De Janeiro,Notebook Dell,3500.0,2,Cliente_3444,7000.0,Presencial,Sudeste
39614,2024-09-06,Salvador,Notebook Dell,3500.0,3,Cliente_15868,10500.0,Presencial,Nordeste
78181,2024-09-06,Belo Horizonte,Notebook Dell,3500.0,3,Cliente_28909,10500.0,Presencial,Sudeste
3330,2024-09-06,Salvador,iPhone 14,5500.0,2,Cliente_17933,11000.0,Presencial,Nordeste
54511,2024-09-06,Curitiba,Smartphone Samsung,2200.0,5,Cliente_9821,11000.0,Presencial,Sul
89206,2024-09-06,Porto Alegre,Smartphone Samsung,2200.0,5,Cliente_14471,11000.0,Presencial,Sul
95244,2024-09-06,Curitiba,Smartphone Samsung,2200.0,5,Cliente_13797,11000.0,Presencial,Sul
96899,2024-09-06,Rio De Janeiro,iPhone 14,5500.0,2,Cliente_29343,11000.0,Presencial,Sudeste
14848,2024-09-06,Curitiba,iPhone 14,5500.0,3,Cliente_24799,16500.0,Presencial,Sul
52267,2024-09-06,Porto Alegre,iPhone 14,5500.0,3,Cliente_2530,16500.0,Presencial,Sul
97405,2024-09-06,Recife,iPhone 14,5500.0,3,Cliente_12027,16500.0,Online,Nordeste
43153,2024-09-06,Belo Horizonte,iPhone 14,5500.0,5,Cliente_24825,27500.0,Presencial,Sudeste
72878,2024-09-06,Porto Alegre,iPhone 14,5500.0,5,Cliente_22382,27500.0,Presencial,Sul
5536,2024-09-07,Porto Alegre,Cabo HDMI,40.0,1,Cliente_24270,40.0,Presencial,Sul
19661,2024-09-07,Curitiba,Cabo HDMI,40.0,1,Cliente_648,40.0,Presencial,Sul
33635,2024-09-07,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_9213,40.0,Presencial,Sudeste
45883,2024-09-07,São Paulo,Cabo HDMI,40.0,1,Cliente_22291,40.0,Presencial,Sudeste
47357,2024-09-07,Porto Alegre,Cabo HDMI,40.0,1,Cliente_27018,40.0,Presencial,Sul
47751,2024-09-07,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_25080,40.0,Presencial,Sudeste
54303,2024-09-07,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_4039,40.0,Presencial,Sudeste
74237,2024-09-07,Porto Alegre,Cabo HDMI,40.0,1,Cliente_1024,40.0,Presencial,Sul
74902,2024-09-07,Recife,Cabo HDMI,40.0,1,Cliente_3814,40.0,Online,Nordeste
90857,2024-09-07,Recife,Cabo HDMI,40.0,1,Cliente_19480,40.0,Online,Nordeste
91553,2024-09-07,São Paulo,Cabo HDMI,40.0,1,Cliente_20676,40.0,Presencial,Sudeste
99968,2024-09-07,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_11234,40.0,Presencial,Sudeste
45046,2024-09-07,Rio De Janeiro,Cabo HDMI,40.0,2,Cliente_425,80.0,Presencial,Sudeste
51362,2024-09-07,Belo Horizonte,Cabo HDMI,40.0,2,Cliente_19653,80.0,Presencial,Sudeste
90818,2024-09-07,Recife,Cabo HDMI,40.0,2,Cliente_22579,80.0,Online,Nordeste
1224,2024-09-07,Recife,Mouse Gamer,120.0,1,Cliente_7626,120.0,Online,Nordeste
4736,2024-09-07,Salvador,Mouse Gamer,120.0,1,Cliente_19211,120.0,Presencial,Nordeste
8947,2024-09-07,Rio De Janeiro,Mouse Gamer,120.0,1,Cliente_18870,120.0,Presencial,Sudeste
24416,2024-09-07,Recife,Mouse Gamer,120.0,1,Cliente_22789,120.0,Online,Nordeste
42196,2024-09-07,Porto Alegre,Mouse Gamer,120.0,1,Cliente_24426,120.0,Presencial,Sul
47747,2024-09-07,Recife,Mouse Gamer,120.0,1,Cliente_18134,120.0,Online,Nordeste
53383,2024-09-07,Curitiba,Mouse Gamer,120.0,1,Cliente_3569,120.0,Presencial,Sul
55237,2024-09-07,Salvador,Mouse Gamer,120.0,1,Cliente_4743,120.0,Presencial,Nordeste
65183,2024-09-07,São Paulo,Mouse Gamer,120.0,1,Cliente_29433,120.0,Presencial,Sudeste
67775,2024-09-07,Curitiba,Mouse Gamer,120.0,1,Cliente_25058,120.0,Presencial,Sul
78541,2024-09-07,Salvador,Mouse Gamer,120.0,1,Cliente_10484,120.0,Presencial,Nordeste
79666,2024-09-07,Curitiba,Mouse Gamer,120.0,1,Cliente_2995,120.0,Presencial,Sul
80638,2024-09-07,Recife,Mouse Gamer,120.0,1,Cliente_15678,120.0,Online,Nordeste
85243,2024-09-07,Recife,Mouse Gamer,120.0,1,Cliente_138,120.0,Online,Nordeste
95815,2024-09-07,São Paulo,Mouse Gamer,120.0,1,Cliente_297,120.0,Presencial,Sudeste
33886,2024-09-07,São Paulo,Mouse Gamer,120.0,2,Cliente_23069,240.0,Presencial,Sudeste
51793,2024-09-07,Salvador,Mouse Gamer,120.0,2,Cliente_7652,240.0,Presencial,Nordeste
1059,2024-09-07,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_12421,250.0,Presencial,Sudeste
30264,2024-09-07,São Paulo,Teclado Mecânico,250.0,1,Cliente_11141,250.0,Presencial,Sudeste
45635,2024-09-07,Curitiba,Teclado Mecânico,250.0,1,Cliente_8138,250.0,Presencial,Sul
50529,2024-09-07,Salvador,Teclado Mecânico,250.0,1,Cliente_16773,250.0,Presencial,Nordeste
53433,2024-09-07,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_5270,250.0,Presencial,Sul
62319,2024-09-07,Salvador,Teclado Mecânico,250.0,1,Cliente_18239,250.0,Presencial,Nordeste
65101,2024-09-07,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_4717,250.0,Presencial,Sul
67415,2024-09-07,Recife,Mouse Gamer,120.0,3,Cliente_7278,360.0,Online,Nordeste
92021,2024-09-07,Rio De Janeiro,Mouse Gamer,120.0,3,Cliente_3713,360.0,Presencial,Sudeste
75906,2024-09-07,Curitiba,Teclado Mecânico,250.0,2,Cliente_5738,500.0,Presencial,Sul
3913,2024-09-07,São Paulo,"Monitor 27""",1200.0,1,Cliente_7933,1200.0,Presencial,Sudeste
19888,2024-09-07,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_7075,1200.0,Presencial,Sudeste
22472,2024-09-07,Recife,"Monitor 27""",1200.0,1,Cliente_27965,1200.0,Online,Nordeste
23938,2024-09-07,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_2975,1200.0,Presencial,Sul
42075,2024-09-07,Recife,"Monitor 27""",1200.0,1,Cliente_29114,1200.0,Online,Nordeste
44637,2024-09-07,São Paulo,"Monitor 27""",1200.0,1,Cliente_28299,1200.0,Presencial,Sudeste
47364,2024-09-07,Recife,"Monitor 27""",1200.0,1,Cliente_13994,1200.0,Online,Nordeste
47807,2024-09-07,Curitiba,"Monitor 27""",1200.0,1,Cliente_25571,1200.0,Presencial,Sul
76848,2024-09-07,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_17094,1200.0,Presencial,Sudeste
81912,2024-09-07,São Paulo,"Monitor 27""",1200.0,1,Cliente_25392,1200.0,Presencial,Sudeste
86942,2024-09-07,Recife,"Monitor 27""",1200.0,1,Cliente_15777,1200.0,Online,Nordeste
91304,2024-09-07,São Paulo,"Monitor 27""",1200.0,1,Cliente_29826,1200.0,Presencial,Sudeste
95996,2024-09-07,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_24599,1200.0,Presencial,Sudeste
16236,2024-09-07,São Paulo,Smartphone Samsung,2200.0,1,Cliente_20888,2200.0,Presencial,Sudeste
20949,2024-09-07,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_16401,2200.0,Presencial,Sul
29982,2024-09-07,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_8248,2200.0,Presencial,Sudeste
30409,2024-09-07,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_19103,2200.0,Presencial,Sudeste
35149,2024-09-07,Recife,Smartphone Samsung,2200.0,1,Cliente_20017,2200.0,Online,Nordeste
41215,2024-09-07,São Paulo,Smartphone Samsung,2200.0,1,Cliente_17277,2200.0,Presencial,Sudeste
46475,2024-09-07,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_16963,2200.0,Presencial,Sudeste
49593,2024-09-07,Salvador,Smartphone Samsung,2200.0,1,Cliente_20495,2200.0,Presencial,Nordeste
50843,2024-09-07,Recife,Smartphone Samsung,2200.0,1,Cliente_2694,2200.0,Online,Nordeste
99080,2024-09-07,Salvador,Smartphone Samsung,2200.0,1,Cliente_3770,2200.0,Presencial,Nordeste
24683,2024-09-07,Salvador,"Monitor 27""",1200.0,2,Cliente_6843,2400.0,Presencial,Nordeste
28147,2024-09-07,São Paulo,"Monitor 27""",1200.0,2,Cliente_17949,2400.0,Presencial,Sudeste
90130,2024-09-07,Recife,"Monitor 27""",1200.0,2,Cliente_15989,2400.0,Online,Nordeste
95851,2024-09-07,Curitiba,"Monitor 27""",1200.0,2,Cliente_27290,2400.0,Presencial,Sul
1533,2024-09-07,Recife,Notebook HP,3200.0,1,Cliente_7196,3200.0,Online,Nordeste
2901,2024-09-07,Porto Alegre,Notebook HP,3200.0,1,Cliente_2225,3200.0,Presencial,Sul
11099,2024-09-07,Recife,Notebook HP,3200.0,1,Cliente_1997,3200.0,Online,Nordeste
14858,2024-09-07,São Paulo,Notebook HP,3200.0,1,Cliente_8019,3200.0,Presencial,Sudeste
31132,2024-09-07,Curitiba,Notebook HP,3200.0,1,Cliente_26846,3200.0,Presencial,Sul
33311,2024-09-07,Belo Horizonte,Notebook HP,3200.0,1,Cliente_373,3200.0,Presencial,Sudeste
42083,2024-09-07,Salvador,Notebook HP,3200.0,1,Cliente_10221,3200.0,Presencial,Nordeste
45018,2024-09-07,São Paulo,Notebook HP,3200.0,1,Cliente_27904,3200.0,Presencial,Sudeste
46547,2024-09-07,Curitiba,Notebook HP,3200.0,1,Cliente_27941,3200.0,Presencial,Sul
88383,2024-09-07,Belo Horizonte,Notebook HP,3200.0,1,Cliente_23579,3200.0,Presencial,Sudeste
92591,2024-09-07,Curitiba,Notebook HP,3200.0,1,Cliente_24806,3200.0,Presencial,Sul
5882,2024-09-07,São Paulo,Notebook Dell,3500.0,1,Cliente_8475,3500.0,Presencial,Sudeste
10932,2024-09-07,Porto Alegre,Notebook Dell,3500.0,1,Cliente_26329,3500.0,Presencial,Sul
16324,2024-09-07,Porto Alegre,Notebook Dell,3500.0,1,Cliente_29910,3500.0,Presencial,Sul
23144,2024-09-07,Porto Alegre,Notebook Dell,3500.0,1,Cliente_14434,3500.0,Presencial,Sul
30136,2024-09-07,Salvador,Notebook Dell,3500.0,1,Cliente_14688,3500.0,Presencial,Nordeste
34107,2024-09-07,São Paulo,Notebook Dell,3500.0,1,Cliente_5255,3500.0,Presencial,Sudeste
37824,2024-09-07,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_475,3500.0,Presencial,Sudeste
42320,2024-09-07,Salvador,Notebook Dell,3500.0,1,Cliente_5810,3500.0,Presencial,Nordeste
44765,2024-09-07,São Paulo,Notebook Dell,3500.0,1,Cliente_12907,3500.0,Presencial,Sudeste
56911,2024-09-07,Recife,Notebook Dell,3500.0,1,Cliente_264,3500.0,Online,Nordeste
71533,2024-09-07,Salvador,Notebook Dell,3500.0,1,Cliente_9202,3500.0,Presencial,Nordeste
87269,2024-09-07,Salvador,Notebook Dell,3500.0,1,Cliente_21685,3500.0,Presencial,Nordeste
